endToEndDelay:vector NetworkWithShapingAndPolicing.H2.app[1] (#0 - Exp3RoundRobinWithPolicingAndShaping-0-20210404-00:58:48-71596),
1210.904683356389,30.5918387399999999
1211.707183356389,30.47433874000000017
1212.777183356389,31.1443387399999948
1214.382183356389,30.06933873999999905
1215.452183356389,28.97933873999999565
1216.254683356389,29.14183873999999707
1217.057183356389,29.70433873999999707
1219.197683356389,31.5648387399999989
1220.267683356389,31.83483873999999492
1222.140183356389,30.74733873999999632
1222.942683356389,29.90983873999999777
1223.745183356389,29.7123387399999997
1224.815183356389,29.5823387399999972
1225.617683356389,29.4248387399999983
1227.490183356389,29.41733873999999805
1228.292683356389,29.49983874000000117
1229.095183356389,30.02233873999999492
