endToEndDelay:vector NetworkWithShapingAndPolicing.H2.app[0] (#0 - Exp2DropTailWithPolicingAndShaping-0-20210404-00:58:16-71548),
1131.360407116389,8.308509473293000235
1131.834907116389,8.743009473293000125
1132.309407116389,9.177509473293
1132.783907116389,9.61200947329299988
1133.258407116389,10.04650947329299978
1138.912407116389,14.90528434643599803
1139.354907116389,15.3077843464359979
1139.458407116389,15.39128434643599866
1139.829407116389,15.74228434643599776
1140.303907116389,16.17678434643600121
1140.778407116389,16.6112843464360011
1141.252907116389,17.04578434643600097
1142.201907116389,17.91478434643600075
1146.284907116389,21.44845292566299825
1146.388407116389,21.53195292566299901
1146.811907116389,21.9354529256630001
1154.188907116389,27.36256415284400125
1155.180907116389,28.07018495247599777
1155.254157116389,27.90215972289799835
1155.963157116389,27.8311597228980004
1158.702157116389,0.888617477625999848
1159.073157116389,1.239617477626000047
1159.547657116389,1.674117477625999932
1159.651157116389,1.75761747762599984
1160.022157116389,2.108617477625999815
1160.496657116389,2.5431174776259997
1160.971157116389,2.977617477625999582
1161.445657116389,3.412117477625999475
1161.920157116389,3.846617477625999352
1162.906657116389,4.753117477625998775
1163.381157116389,5.187617477625998655
1163.484657116389,5.27111747762599945
1164.330157116389,6.056617477626000205
1164.840157116389,6.52661747762599906
1165.314657116389,6.96111747762599894
1166.263657116389,7.830117477625998705
1166.738157116389,8.264617477626000375
1166.841657116389,8.34811747762599761
1167.212657116389,8.699117477626000255
1172.398657116389,13.08843756324899837
1172.769657116389,13.43943756324899747
1172.873157116389,13.52293756324899825
1173.244157116389,13.87393756324899733
1174.357157116389,14.87763906354999926
1178.576657116389,18.50024117983599572
1179.051157116389,18.93474117983599562
1179.525657116389,19.3692411798359955
1179.629157116389,19.45274117983599632
1180.000157116389,19.8037411798359954
1188.522157116389,26.95555149550099815
1188.625657116389,26.9190514955010015
1190.284331575195,27.92338630656600165
1190.748157116389,27.98721184776000105
1191.222657116389,28.0617118477600015
1191.326157116389,28.02521184775999775
1193.271907116389,28.50399061930399815
1196.641157116389,30.4255116600949974
1196.744657116389,30.4090116600949968
1197.115657116389,30.52001166009500095
1197.219157116389,30.4835116600949972
1200.800157116389,32.6259087066169967
1207.681907116389,34.694281106381993
1208.497157116389,34.44428922297899462
1210.296407116389,34.87432641923599862
1212.984157116389,35.2272730109899895
1215.892657116389,36.07231537943199827
1216.237157116389,36.15681537943198962
1219.550657116389,36.7666144587539917
1221.720907116389,36.54486717576199327
1222.001157116389,36.2595282845390015
1226.117157116389,36.6207246988239915
1227.290657116389,35.9587046058079947
1227.929157116389,35.62216071494100315
1235.984407116389,36.17499997749899857
