endToEndDelay:vector NetworkWithShapingAndPolicing.H2.app[1] (#0 - Exp1DropTailWithoutPolicingAndShaping-0-20210404-00:57:15-71490),
263.461126002304,58.10828138591499205
263.728626002304,58.3357813859149983
263.996126002304,58.5632813859149903
264.263626002304,58.67078138591499205
264.531126002304,58.8982813859149983
264.798626002304,58.96578138591499375
265.066126002304,58.9932813859149971
265.333626002304,58.98078138591499425
265.601126002304,58.9682813859149914
265.868626002304,58.9957813859149948
266.136126002304,58.98328138591499205
266.403626002304,58.97078138591498925
266.671126002304,58.9982813859149926
266.938626002304,59.1457813859150006
267.206126002304,59.29328138591499425
267.473626002304,59.0007813859149903
267.741126002304,58.94828138591499535
268.008626002304,59.0557813859149971
268.276126002304,59.2432813859149971
268.543626002304,59.23078138591499425
268.811126002304,59.2182813859149914
269.078626002304,59.36578138591499935
269.346126002304,59.51328138591499315
269.613626002304,59.6207813859149948
269.881126002304,59.6482813859149983
270.148626002304,59.63578138591499535
270.416126002304,59.6232813859149926
270.721126002304,59.76828138591500285
270.988626002304,59.91578138591499655
271.256126002304,60.14328138591500285
271.523626002304,60.3707813859149948
271.998126002304,60.36528138591499705
272.265626002304,60.3527813859149941
272.533126002304,60.5802813859150004
272.800626002304,60.68778138591500215
273.068126002304,60.7952813859149896
273.418126002304,60.86528138591499705
273.685626002304,60.9327813859149925
273.953126002304,61.1202813859149925
274.348876002304,61.03603138591499515
274.616376002304,61.10353138591499065
274.883876002304,61.131031385914994
275.151376002304,61.1985313859149894
275.418876002304,61.26603138591499925
275.686376002304,61.2935313859150026
275.953876002304,61.28103138591499965
276.221376002304,61.26853138591499685
276.488876002304,61.216031385915002
276.756376002304,61.443531385914994
277.023876002304,61.5110313859149894
277.291376002304,61.61853138591499125
277.558876002304,61.6060313859150026
278.191626002304,60.518781385914991
278.459126002304,60.50628138591500235
278.726626002304,60.4937813859149995
278.994126002304,60.52128138591500285
279.289126002304,59.456281385914991
279.556626002304,59.3237813859149978
279.824126002304,59.4312813859149995
280.091626002304,59.45878138591500285
280.359126002304,59.28628138591498925
280.664126002304,59.4312813859149995
281.035126002304,59.2822813859149986
281.302626002304,59.309781385915002
281.570126002304,59.29728138591499925
281.837626002304,59.2847813859149963
282.105126002304,59.19228138591499515
282.372626002304,59.33978138591500315
282.989126002304,58.91628138591499905
283.256626002304,58.9037813859149961
283.561626002304,59.0887813859149983
283.856626002304,58.9837813859149944
284.124126002304,59.0912813859149961
284.391626002304,59.1187813859149995
284.659126002304,59.22628138591500125
284.926626002304,59.2137813859149983
285.194126002304,59.2412813859150018
285.461626002304,59.34878138591498925
285.729126002304,59.49628138591499725
285.996626002304,59.4837813859149944
286.264126002304,59.5112813859149978
286.531626002304,59.498781385914995
286.799126002304,59.48628138591499215
287.066626002304,59.63378138591500005
287.334126002304,59.70128138591499555
287.781126002304,59.7482813859149926
288.048626002304,59.77578138591499605
288.316126002304,59.76328138591499315
288.714626002304,59.6417813859149956
289.085626002304,59.81278138591500215
289.456626002304,59.38378138591500005
289.724126002304,59.41128138591498925
289.991626002304,59.39878138591500065
290.259126002304,59.4662813859149961
290.564126002304,59.6912813859149904
290.831626002304,59.75878138591500005
291.241126002304,59.84828138591500105
291.508626002304,59.95578138591500285
291.776126002304,59.943281385915
292.043626002304,59.9307813859149971
292.414626002304,59.5017813859149951
292.682126002304,59.3692813859150019
292.949626002304,58.836781385915003
293.217126002304,58.82428138591500005
293.484626002304,58.8917813859149956
293.779626002304,58.826781385914998
294.047126002304,58.6942813859149905
294.314626002304,58.6817813859150019
294.582126002304,58.70928138591499105
294.849626002304,58.6967813859150024
295.117126002304,58.8442813859149961
295.488126002304,58.815281385915
295.935126002304,59.06228138591499965
296.202626002304,59.04978138591499685
296.499626002304,59.10678138591499905
296.767126002304,58.97428138591499175
297.034626002304,58.8417813859149985
297.302126002304,58.8292813859149956
297.569626002304,58.81678138591499285
297.837126002304,58.9242813859149945
298.104626002304,58.9917813859149899
298.372126002304,58.9792813859150013
298.639626002304,59.0067813859149905
298.907126002304,59.07428138591500005
299.381626002304,58.6287813859149904
299.649126002304,58.6562813859149938
299.916626002304,58.60378138591499905
300.184126002304,58.47128138591499155
300.451626002304,58.45878138591500285
300.756626002304,58.4837813859149944
301.024126002304,58.5912813859149961
301.600626002304,58.8877813859149908
301.868126002304,59.0752813859149908
302.135626002304,59.22278138591499875
302.403126002304,59.2102813859149959
302.670626002304,59.2377813859149993
302.938126002304,59.065281385915
303.205626002304,59.0927813859150033
303.473126002304,59.2802813859150033
303.740626002304,59.50778138591499535
304.008126002304,59.61528138591499705
304.275626002304,59.6827813859149925
304.543126002304,59.75028138591500215
304.810626002304,59.8577813859149896
305.078126002304,59.9252813859149993
305.449126002304,59.53628138591498925
306.027126002304,58.6342813859150024
306.294626002304,58.5817813859149934
306.562126002304,58.5692813859149905
306.829626002304,58.7167813859149985
307.097126002304,58.82428138591500005
307.364626002304,58.971781385914994
307.632126002304,58.95928138591499105
307.899626002304,59.06678138591499285
308.167126002304,58.61428138591499225
308.434626002304,58.6017813859149894
308.702126002304,58.4692813859149961
308.969626002304,58.576781385914998
309.237126002304,58.6042813859150013
309.504626002304,58.19178138591499285
309.772126002304,58.3392813859150008
310.039626002304,58.4867813859149945
310.307126002304,58.5542813859149899
310.612126002304,58.73928138591499225
310.879626002304,58.846781385914994
311.205126002304,58.89228138591499805
311.472626002304,58.9597813859149935
311.740126002304,58.787281385914994
312.007626002304,58.77478138591499125
312.378626002304,58.54578138591499205
312.646126002304,58.693281385915
312.913626002304,58.6807813859149971
313.181126002304,58.8282813859149908
313.486126002304,59.01328138591499315
313.753626002304,59.0007813859149903
314.021126002304,59.068281385915
314.288626002304,59.09578138591498925
314.556126002304,59.0832813859150006
314.823626002304,59.07078138591499765
315.091126002304,59.0582813859149948
315.358626002304,59.0857813859149983
315.729626002304,58.576781385914998
316.066626002304,58.83378138591500285
316.334126002304,58.9812813859149966
316.601626002304,59.1287813859149904
316.869126002304,59.3562813859149966
317.136626002304,59.5437813859149966
317.404126002304,59.6512813859149983
317.671626002304,59.8387813859149983
317.939126002304,59.98628138591499215
318.206626002304,60.13378138591500005
318.474126002304,60.2412813859150018
318.741626002304,60.30878138591499725
319.009126002304,60.49628138591499725
319.276626002304,60.4837813859149944
319.544126002304,60.47128138591499155
319.811626002304,60.498781385914995
320.286126002304,59.97328138591500105
320.591126002304,59.9582813859150006
320.858626002304,59.94578138591499765
321.227626002304,59.91478138591499175
321.495126002304,59.9822813859150014
321.762626002304,60.12978138591499515
322.030126002304,60.23728138591499685
322.504626002304,59.3517813859149894
322.772126002304,59.37928138591499285
323.039626002304,59.4467813859150024
323.344626002304,58.9917813859149899
323.612126002304,58.9792813859150013
323.879626002304,59.1267813859149951
324.147126002304,59.1542813859149985
324.414626002304,59.1417813859149956
324.682126002304,59.12928138591499285
324.949626002304,59.2367813859149945
325.217126002304,59.22428138591499175
325.844126002304,59.331281385914991
326.16354437,59.37069975361099215
326.414626002304,59.3417813859149985
326.682126002304,59.3692813859150019
326.949626002304,59.4367813859149973
327.217126002304,59.54428138591499905
327.484626002304,59.6117813859149945
327.752126002304,59.639281385914998
328.019626002304,59.6267813859149951
328.390626002304,59.3177813859149976
328.658126002304,59.345281385915001
329.001126002304,59.40828138591498925
329.407626002304,59.0147813859150003
329.675126002304,59.162281385914994
329.942626002304,59.2697813859149958
330.227193131897,59.43434851550799155
330.477626002304,59.5647813859149975
330.782626002304,59.4697813859149986
331.153626002304,59.04078138591499655
331.421126002304,59.10828138591499205
331.688626002304,59.09578138591498925
331.956126002304,59.1232813859149926
332.223626002304,59.07078138591499765
332.491126002304,58.9382813859149903
332.758626002304,58.88578138591499535
333.026126002304,58.9532813859149908
333.293626002304,58.94078138591500225
333.768126002304,58.4152813859149941
334.035626002304,58.4427813859149976
334.303126002304,58.31028138591499015
334.570626002304,58.29778138591500155
334.838126002304,58.1652813859149941
335.105626002304,58.032781385915001
335.373126002304,58.0202813859149981
335.682126002304,58.0892813859150008
335.949626002304,58.1567813859149961
336.217126002304,58.1442813859149934
336.484626002304,58.2917813859150013
336.752126002304,58.399281385915003
337.019626002304,58.42678138591499225
337.287126002304,58.4142813859149894
337.554626002304,58.4017813859150008
337.822126002304,58.5092813859150024
338.089626002304,58.49678138591499965
338.357126002304,58.48428138591499685
338.700126002304,58.4272813859149946
338.967626002304,58.5347813859149963
339.235126002304,58.60228138591499175
339.502626002304,58.58978138591500315
339.770126002304,58.61728138591499235
340.037626002304,58.724781385914994
340.305126002304,58.8322813859149958
340.610126002304,59.01728138591499805
340.877626002304,59.12478138591499965
341.145126002304,59.15228138591500315
341.412626002304,59.1397813859150003
341.680126002304,59.2072813859149958
341.947626002304,59.3147813859149975
342.215126002304,59.46228138591499125
342.482626002304,59.64978138591499125
342.750126002304,59.6772813859149946
343.017626002304,59.66478138591499175
343.285126002304,59.412281385914994
343.552626002304,59.4797813859149894
343.895626002304,59.62278138591499015
344.266626002304,59.31378138591499265
344.534126002304,59.46128138591500065
345.008626002304,58.9757813859149988
345.379626002304,58.9067813859149961
345.647126002304,58.8142813859149951
345.978126002304,58.8252813859149908
346.245626002304,58.8927813859150004
346.513126002304,59.0402813859149941
346.780626002304,59.1477813859149959
347.048126002304,59.37528138591500215
347.315626002304,59.3627813859149993
347.583126002304,59.230281385914992
347.850626002304,59.377781385915
348.118126002304,59.36528138591499705
348.524626002304,59.0917813859149985
348.971126002304,23.61828138591499727
349.342126002304,23.94928138591500032
349.713126002304,24.28028138591499632
349.980626002304,24.5077813859149955
350.248126002304,24.73528138591499457
350.553126002304,58.9602813859149959
350.820626002304,58.9877813859149993
351.088126002304,58.97528138591499655
351.355626002304,37.6427813859150005
351.623126002304,25.99028138591499717
351.890626002304,59.25778138591499535
352.158126002304,26.48528138591499457
352.425626002304,59.5127813859149908
352.693126002304,59.50028138591500215
352.960626002304,59.5277813859149914
353.228126002304,59.51528138591500275
353.495626002304,59.66278138591499655
353.763126002304,59.6502813859149936
354.030626002304,28.15778138591500112
354.298126002304,40.30528138591499482
354.565626002304,28.65278138591499852
354.833126002304,59.8802813859149976
355.100626002304,59.82778138591500275
355.368126002304,59.97528138591499655
355.635626002304,59.9627813859149936
355.903126002304,59.99028138591499705
356.170626002304,60.09778138591499875
356.438126002304,30.32528138591499802
356.705626002304,60.47278138591499875
356.973126002304,30.82028138591499545
357.240626002304,60.92778138591499705
357.508126002304,31.315281385915
357.775626002304,61.38278138591499535
358.043126002304,61.4502813859149908
358.414126002304,32.1412813859149934
358.681626002304,32.36878138591499962
358.949126002304,61.91628138591499905
359.216626002304,32.86378138591499002
359.484126002304,62.29128138591499905
359.751626002304,38.91878138591499677
360.019126002304,39.06628138591499052
360.286626002304,39.2137813859149985
360.591626002304,39.35878138591499455
360.859126002304,62.3862813859149978
361.540626002304,38.90778138591500107
361.808137622304,39.05529300591498992
362.075626002304,39.16278138591499655
362.343126002304,61.6702813859149896
362.610626002304,61.657781385915001
362.878126002304,61.76528138591500275
363.145626002304,61.752781385915
363.413126002304,61.86028138591500155
363.887626002304,39.73478138591499937
364.155126002304,39.88228138591499302
364.422626002304,37.54978138591499695
364.690126002304,40.1372813859150027
364.957626002304,40.28478138591499645
365.225126002304,38.27228138591499362
365.597626002304,38.60478138591498957
365.968626002304,38.93578138591499267
366.236126002304,60.04328138591499425
366.503626002304,39.43078138591499727
366.874626002304,60.2817813859149961
367.142126002304,40.02928138591499862
367.409626002304,60.4167813859150013
367.780626002304,40.627781385915
368.151626002304,60.2787813859149961
368.419126002304,41.22628138591500132
368.790126002304,60.3972813859149935
369.161126002304,54.1282813859150023
369.428626002304,60.5157813859149908
369.696126002304,60.50328138591500225
370.067126002304,42.75428138591499295
370.334626002304,60.5017813859149951
370.743126002304,43.35028138591499655
371.010626002304,55.85778138591498965
371.381626002304,60.38878138591499555
371.649126002304,44.21628138591499617
372.123626002304,60.8107813859149926
372.391126002304,44.9182813859149943
372.658626002304,61.10578138591499425
373.029626002304,45.51678138591499562
373.297126002304,61.0642813859149951
373.668126002304,60.9152813859149941
374.039126002304,45.64628138591500295
374.306626002304,60.873781385914995
374.677626002304,45.60478138591498952
375.048626002304,45.5757813859149932
375.316126002304,45.80328138591499942
375.583626002304,45.91078138591500117
375.851126002304,46.05828138591499492
376.118626002304,46.28578138591500115
376.386126002304,46.47328138591500115
376.653626002304,46.5807813859150029
376.921126002304,46.72828138591499655
377.188626002304,46.8357813859149983
377.456126002304,46.98328138591499205
377.930626002304,46.7377813859149993
378.198126002304,46.9652813859149914
378.465626002304,47.07278138591499315
378.836626002304,47.1637813859150013
379.104126002304,47.3912813859149933
379.371626002304,47.5387813859150013
379.639126002304,47.64628138591500295
379.906626002304,47.873781385914995
380.174126002304,48.1012813859150013
380.441626002304,48.248781385914995
380.746626002304,48.47378138591498925
381.014126002304,48.7012813859149956
381.281626002304,48.9287813859150018
381.549126002304,49.03628138591498925
381.816626002304,49.2637813859149956
382.084126002304,49.4912813859150018
382.351626002304,49.6787813859150018
382.619126002304,49.8262813859149956
382.886626002304,50.0537813859150018
383.154126002304,50.2812813859149938
383.503126002304,50.47028138591500105
383.770626002304,50.69778138591499315
384.038126002304,50.84528138591500105
384.305626002304,50.95278138591500275
384.573126002304,51.10028138591499655
384.840626002304,51.32778138591500275
385.108126002304,51.51528138591500275
385.375626002304,51.66278138591499655
385.643126002304,51.89028138591500275
386.117626002304,52.12478138591499975
386.385126002304,52.31228138591499975
386.652626002304,52.4597813859149936
386.920126002304,52.60728138591500145
387.187626002304,52.79478138591500145
387.455126002304,53.0222813859149936
388.033126002304,53.24028138591499705
388.300626002304,53.46778138591500335
388.568126002304,53.65528138591500335
388.835626002304,53.80278138591499705
389.103126002304,54.03028138591500335
389.370626002304,54.1377813859149908
389.638126002304,54.36528138591499705
389.905626002304,54.5127813859149908
390.173126002304,54.7002813859149908
390.440626002304,54.92778138591499705
390.708126002304,55.0752813859149908
391.013126002304,55.26028138591499305
391.280626002304,55.32778138591500275
391.548126002304,55.55528138591499475
391.815626002304,55.70278138591500275
392.083126002304,55.7702813859149981
392.350626002304,55.9977813859149902
392.618126002304,56.1452813859149981
392.885626002304,56.292781385914992
393.153126002304,56.5202813859149981
393.420626002304,56.627781385915
393.895126002304,56.7422813859149924
394.162626002304,24.04978138591499707
394.637126002304,57.36428138591499225
394.904626002304,24.75178138591499522
395.275626002304,57.80278138591499705
395.543126002304,58.0302813859150033
395.810626002304,58.17778138591499705
396.078126002304,58.36528138591499705
396.449126002304,26.1762813859149971
396.716626002304,58.643781385914991
396.984126002304,26.67128138591500165
397.355126002304,59.2022813859150003
397.622626002304,27.26978138591499595
397.890126002304,59.4572813859149958
398.157626002304,27.76478138591500042
398.528626002304,59.81578138591500225
398.796126002304,28.36328138591499472
399.063626002304,28.59078138591500097
399.331126002304,28.81828138591500012
399.598626002304,29.0457813859149992
399.866126002304,29.27328138591499837
400.133626002304,29.50078138591499755
400.401126002304,29.7282813859149967
400.668626002304,29.95578138591499582
400.973626002304,30.2207813859149964
401.241126002304,30.44828138591499552
401.508626002304,60.1557813859149914
401.776126002304,30.94328138591500012
402.043626002304,31.1707813859149992
402.311126002304,31.39828138591499837
402.578626002304,31.62578138591499755
402.846126002304,60.4532813859149908
403.113626002304,60.2807813859149914
403.381126002304,60.42828138591499935
403.752126002304,32.63928138591499805
404.019626002304,60.6667813859150013
404.287126002304,33.13428138591500257
404.554626002304,60.92178138591499685
405.132626002304,33.85978138591499937
405.400126002304,59.9272813859149946
405.667626002304,34.35478138591498962
405.935126002304,59.5022813859149975
406.306126002304,34.9132813859149989
406.677126002304,35.244281385915002
406.944626002304,58.8317813859149934
407.212126002304,35.73928138591499232
407.583126002304,59.31028138591499015
407.954126002304,36.4012813859149985
408.325126002304,36.73228138591500155
408.592626002304,58.9597813859149935
408.860126002304,37.2272813859149919
409.127626002304,59.25478138591499515
409.395126002304,59.24228138591499235
409.662626002304,58.74978138591499965
410.033626002304,38.2807813859149915
410.404626002304,58.971781385914994
410.672126002304,38.87928138591499295
411.080626002304,59.407781385915001
411.348126002304,39.5152813859150028
411.615626002304,59.42278138591500155
411.986626002304,40.07378138591499787
412.357626002304,40.40478138591500095
412.625126002304,40.63228138591499302
412.892626002304,40.85978138591499937
413.160126002304,41.0872813859149913
413.427626002304,41.2747813859149913
413.695126002304,41.50228138591499755
413.962626002304,41.72978138591498957
414.230126002304,41.95728138591499582
414.497626002304,42.18478138591500207
414.765126002304,42.41228138591499412
415.032626002304,42.6397813859150004
415.300126002304,42.8672813859149925
415.567626002304,43.09478138591499875
415.835126002304,43.3222813859149907
416.102626002304,60.42978138591499235
416.370126002304,43.8172813859149953
416.637626002304,60.80478138591499235
416.905126002304,44.31228138591499977
417.172626002304,60.9797813859149894
417.440126002304,44.80728138591499007
417.811126002304,45.1382813859149932
418.285626002304,60.8927813859150004
418.553126002304,60.8802813859149976
418.820626002304,61.0277813859149914
419.088126002304,61.01528138591500275
419.355626002304,45.92278138591500162
419.623126002304,46.07028138591499537
419.890626002304,46.21778138591500335
420.816626002304,60.3437813859149938
421.187626002304,60.0347813859149963
421.558626002304,60.1257813859149903
421.826126002304,60.15328138591499375
422.197126002304,60.1242813859149973
422.568126002304,59.815281385915
422.835626002304,59.7627813859149908
423.103126002304,45.71028138591499595
423.370626002304,45.93778138591500217
423.638126002304,46.1652813859149942
423.905626002304,46.27278138591499595
424.173126002304,46.50028138591500215
424.440626002304,46.7277813859149942
424.708126002304,46.83528138591499595
424.975626002304,47.06278138591500215
425.243126002304,59.7702813859149981
425.614126002304,59.62128138591499725
425.881626002304,59.6087813859149944
426.149126002304,59.7162813859149961
426.416626002304,59.70378138591499325
426.684126002304,47.811281385914995
426.951626002304,59.8387813859149983
427.322626002304,59.5297813859150008
427.590126002304,48.43728138591499975
427.961126002304,48.60828138591499205
428.228626002304,48.8357813859149983
428.599626002304,48.9667813859149986
428.867126002304,49.07428138591500025
429.134626002304,49.221781385914994
429.402126002304,47.409281385914994
429.669626002304,49.47678138591498945
429.937126002304,47.86428138591499225
430.204626002304,48.05178138591499225
430.530357815195,49.5375131988059961
430.797857815195,49.52501319880599315
431.065357815195,48.67251319880600125
431.332857815195,49.8200131988059949
431.600357815195,49.8875131988059903
431.971357815195,49.2985131988059917
432.238857815195,41.7660131988059929
432.506357815195,49.7935131988059963
432.773857815195,42.26101319880599742
433.041357815195,42.48851319880598942
433.414626002304,50.42178138591499685
433.889126002304,50.69628138591500005
434.156626002304,50.92378138591499215
434.424126002304,43.59128138591499617
434.691626002304,51.41878138591499675
434.959126002304,51.64628138591500295
435.613126002304,44.460281385914996
435.880626002304,44.68778138591500217
436.148126002304,44.91528138591499425
436.415626002304,52.542781385914992
436.683126002304,45.41028138591499875
436.950626002304,52.917781385914992
437.218126002304,53.1452813859149982
437.768626002304,53.4557813859150029
438.036126002304,46.60328138591499655
438.303626002304,53.91078138591500105
438.571126002304,54.1382813859149932
438.942126002304,54.34928138591499175
439.209626002304,54.576781385914998
439.477126002304,47.8842813859150024
439.744626002304,54.8717813859149997
440.012126002304,48.37928138591499285
440.279626002304,55.2467813859149997
440.726626002304,49.0537813859150018
440.994126002304,49.2812813859149938
441.261626002304,55.34878138591498925
441.736126002304,54.9032813859149938
442.003626002304,50.17078138591499205
442.271126002304,55.35828138591499205
442.538626002304,50.66578138591499655
442.806126002304,55.65328138591499375
443.073626002304,51.16078138591500115
443.341126002304,55.9482813859149954
443.646126002304,51.693281385915
443.913626002304,56.0807813859150029
444.181126002304,55.5482813859149897
444.448626002304,52.41578138591499655
444.716126002304,55.8432813859149914
444.983626002304,52.8707813859149949
445.251126002304,55.818281385915
445.518626002304,53.3657813859149994
445.786126002304,53.59328138591499145
446.053626002304,56.1007813859149988
446.321126002304,54.0082813859149977
446.588626002304,54.15578138591499145
447.035626002304,54.24278138591499475
447.303126002304,54.39028138591500275
447.570626002304,54.21778138591500335
447.838126002304,54.2452813859149925
448.209126002304,54.37628138591499265
448.476626002304,54.4437813859150024
448.744126002304,54.51128138591499785
449.011626002304,54.7387813859149899
449.279126002304,54.96628138591499615
449.546626002304,55.0737813859149978
449.814126002304,55.3012813859149899
450.081626002304,55.2887813859150013
450.452626002304,55.13978138591500035
450.757626002304,55.3647813859149946
451.025126002304,55.43228138591499005
451.292626002304,55.41978138591500145
451.702126002304,55.62928138591499285
451.969626002304,55.73678138591499455
452.237126002304,55.8842813859150024
452.504626002304,55.8317813859149934
452.875626002304,55.48278138591498965
453.143126002304,55.51028138591499305
453.410626002304,55.53778138591499655
453.678126002304,55.6852813859149902
453.945626002304,55.8327813859149981
454.280126002304,56.04728138591499925
454.547626002304,56.19478138591499285
454.815126002304,56.42228138591499925
455.082626002304,56.2097813859149935
455.350126002304,56.2372813859149969
455.617626002304,56.4247813859149969
455.885126002304,56.53228138591499865
456.152626002304,56.599781385914994
456.420126002304,56.787281385914994
456.687626002304,56.77478138591499125
456.955126002304,56.92228138591499925
457.222626002304,56.9097813859149963
457.490126002304,57.05728138591499005
457.757626002304,57.04478138591500145
458.025126002304,57.03228138591499865
458.292626002304,57.1797813859149924
459.044126002304,57.77128138591500285
459.347126002304,57.83428138591499105
459.614626002304,57.8217813859150024
459.882126002304,57.80928138591499965
460.149626002304,57.9567813859149934
460.520626002304,57.7677813859150004
460.825626002304,57.99278138591499475
461.093126002304,58.06028138591499015
461.360626002304,58.28778138591499655
461.628126002304,58.3952813859149981
461.895626002304,58.42278138591500155
462.266626002304,58.393781385914991
462.534126002304,58.38128138591500235
462.905126002304,58.35228138591499175
463.172626002304,58.49978138591499965
463.440126002304,58.6072813859150014
463.811126002304,58.5782813859149908
464.078626002304,58.16578138591499655
464.346126002304,58.3132813859149903
464.613626002304,58.30078138591500175
464.881126002304,58.16828138591499425
465.148626002304,58.27578138591499605
465.416126002304,58.38328138591499765
465.683626002304,58.61078138591498965
465.951126002304,58.59828138591500105
466.218626002304,58.82578138591499315
466.486126002304,59.01328138591499315
466.753626002304,59.1207813859149948
467.124626002304,59.2517813859149951
467.392126002304,59.2792813859149985
467.659626002304,59.3067813859150019
467.927126002304,59.4142813859149894
468.194626002304,59.5617813859149973
468.462126002304,59.4292813859149899
468.746126002304,59.2732813859149983
469.013626002304,59.42078138591499205
469.281126002304,59.44828138591499535
469.548626002304,59.1557813859149914
470.023126002304,58.1502813859149936
470.290626002304,58.29778138591500155
470.595626002304,58.4027813859149914
470.863126002304,58.43028138591499475
471.130626002304,58.53778138591499655
471.398126002304,58.565281385915
471.665626002304,58.4327813859149925
471.933126002304,58.3002813859149993
472.304126002304,57.71128138591500065
472.571626002304,57.6987813859149978
472.839126002304,57.56628138591499045
473.251626002304,57.4587813859150029
473.519126002304,57.56628138591499045
473.786626002304,57.67378138591499215
474.054126002304,57.82128138591500005
474.321626002304,57.9687813859149938
474.589126002304,58.07628138591499555
474.856626002304,58.06378138591499265
475.124126002304,58.13128138591500235
475.391626002304,58.2787813859149961
475.659126002304,58.50628138591500235
475.926626002304,58.4937813859149995
476.297626002304,57.8647813859149946
476.565126002304,57.89228138591499805
476.832626002304,57.87978138591499515
477.203626002304,57.3307813859150029
477.471126002304,57.23828138591500175
477.883626002304,57.3707813859149948
478.151126002304,57.5182813859150029
478.418626002304,57.7457813859149948
478.686126002304,57.73328138591499205
478.953626002304,57.72078138591498925
479.221126002304,57.8682813859149971
479.488626002304,57.17578138591500175
479.756126002304,57.2432813859149971
480.023626002304,57.3907813859149908
480.291126002304,57.49828138591499265
480.596126002304,57.60328138591499655
480.863626002304,57.59078138591499375
481.206626002304,57.69378138591500235
481.509626002304,57.7167813859149985
481.777126002304,57.7042813859149956
482.044637622304,23.53179300591499852
482.312126002304,58.0792813859149956
482.579626002304,24.0267813859150009
482.847126002304,24.25428138591500002
483.114626002304,58.4017813859150008
483.382126002304,58.62928138591499285
483.649626002304,58.6967813859150024
483.917126002304,58.764281385914998
484.288126002304,25.4952813859149997
484.762626002304,25.9297813859149996
485.133626002304,58.30078138591500175
485.504626002304,58.27178138591499105
485.875626002304,58.0827813859149981
486.143126002304,58.11028138591500155
486.587626002304,27.59478138591499875
486.855126002304,57.94228138591499515
487.226126002304,58.15328138591499375
487.597126002304,28.48428138591499695
487.968126002304,28.815281385915
488.339126002304,29.14628138591499592
488.606626002304,57.97378138591498925
488.874126002304,29.6412813859150005
489.245126002304,29.9722813859149965
489.512626002304,30.19978138591499562
489.883626002304,30.53078138591499867
490.151126002304,30.75828138591499782
490.418626002304,58.10578138591499425
490.761626002304,31.3287813859150005
491.029126002304,31.55628138591499962
491.296626002304,31.78378138591499877
491.564126002304,32.01128138591499795
491.831626002304,58.63878138591499555
492.099126002304,32.5062813859150025
492.366626002304,32.73378138591499455
492.737626002304,58.3447813859149986
493.005126002304,33.25228138591499757
493.272626002304,33.47978138591498967
493.643626002304,33.81078138591499267
494.014626002304,57.6217813859149997
494.385626002304,34.47278138591499877
494.860126002304,56.4672813859150008
495.127626002304,35.174781385914997
495.498626002304,35.50578138591500012
495.766126002304,35.73328138591499207
496.033626002304,35.96078138591499837
496.301126002304,36.1882813859149904
496.568626002304,36.41578138591499665
496.836126002304,36.6432813859150029
497.103626002304,36.87078138591499492
497.371126002304,37.09828138591500117
497.638626002304,37.32578138591499327
497.906126002304,37.55328138591499952
498.173626002304,56.7407813859149994
498.441126002304,56.7682813859150029
498.708626002304,56.755781385915
498.976126002304,56.90328138591499375
499.243626002304,38.73078138591499437
499.511126002304,38.95828138591500065
499.778626002304,39.18578138591499267
500.046126002304,57.0132813859149932
500.313626002304,39.68078138591499727
500.618626002304,57.46578138591499375
500.886126002304,57.61328138591500175
501.153626002304,57.6007813859149988
501.421126002304,57.8282813859149908
501.688626002304,57.81578138591500225
501.956126002304,57.80328138591499935
502.223626002304,57.2707813859150006
502.491126002304,57.37828138591500225
502.758626002304,57.44578138591499765
503.026126002304,57.4332813859149948
503.397126002304,42.3242813859150003
503.664626002304,57.8317813859149934
504.035626002304,58.12278138591499015
504.303126002304,43.190281385915
504.570626002304,57.61778138591499475
504.838126002304,43.68528138591499025
505.209126002304,44.01628138591499332
505.476626002304,57.92378138591499215
505.744126002304,57.87128138591499725
506.011626002304,58.018781385914991
506.279126002304,58.16628138591499905
506.546626002304,58.35378138591499905
506.814126002304,58.581281385914991
507.081626002304,45.64878138591500067
507.349126002304,45.87628138591499267
507.616626002304,59.22378138591498925
507.884126002304,46.37128138591499725
508.151626002304,46.59878138591498925
508.419126002304,59.78628138591498925
508.686626002304,47.0937813859149938
509.057626002304,59.7847813859149963
509.325126002304,47.6922813859149952
509.592626002304,47.91978138591500145
509.860126002304,59.58728138591499125
510.334626002304,48.6217813859149997
510.846626002304,48.893781385914991
511.217626002304,59.5447813859150014
511.485126002304,49.13228138591499295
511.752626002304,59.83978138591500315
512.020126002304,49.6272813859149975
512.287626002304,49.8547813859149895
512.555126002304,50.0022813859149975
512.822626002304,50.06978138591499295
513.171626002304,60.05878138591499725
513.439126002304,50.64628138591500295
513.706626002304,50.83378138591500295
513.974126002304,60.54128138591499905
514.241626002304,60.72878138591499905
514.509126002304,60.87628138591499265
514.776626002304,60.86378138591498985
515.044126002304,60.6912813859149904
515.311626002304,60.75878138591500005
515.579126002304,60.78628138591498925
515.846626002304,60.85378138591499905
516.114126002304,60.7612813859149978
516.381626002304,60.748781385914995
516.649126002304,60.73628138591499215
516.916626002304,60.76378138591499555
517.184126002304,60.75128138591499265
517.451626002304,60.73878138591498985
517.719126002304,60.76628138591499325
517.986626002304,53.35378138591499905
518.254126002304,61.22128138591499155
518.521626002304,53.84878138591498925
518.789126002304,53.99628138591499725
519.056626002304,61.86378138591498985
519.324126002304,61.97128138591499155
519.591626002304,54.6787813859150018
